timeOpen,Date,timeHigh,timeLow,name,open,high,low,Close,volume,marketCap,timestamp
9/30/20 10:00,2020-10-31T23:59:59.999Z,2020-10-22T22:23:34.000Z,2020-10-07T01:43:35.000Z,2781,360.30915400,420.14165600,334.54556500,386.59033500,416749195872.54,43776829150.38,2020-10-31T23:59:59.999Z
8/31/20 10:00,2020-09-30T23:59:59.999Z,2020-09-01T15:56:54.000Z,2020-09-24T00:06:33.000Z,2781,402.09906200,485.0971840,318.54509100,359.93787400,640898985263.06,40606130497.97,2020-09-30T23:59:59.999Z
7/31/20 10:00,2020-08-31T23:59:59.999Z,8/12/20 9:56,2020-08-29T10:56:44.000Z,2781,378.91148000,440.85968000,3.29814500,402.64420800,282173425938.07,45260169371.57,2020-08-31T23:59:59.999Z
6/30/20 10:00,2020-07-31T23:59:59.999Z,7/12/20 23:46,7/18/20 3:22,2781,226.134585000,348.611372000,224.544490000,345.554649000,12030600491.53,38699278448.66,2020-07-31T23:59:59.999Z
5/31/20 10:00,2020-06-30T23:59:59.999Z,5/31/20 21:36,6/12/20 20:55,2781,230.860253000,252.222003000,219.472678000,226.314997000,6094093001.39,25249913730.18,2020-06-30T23:59:59.999Z
4/30/20 10:00,2020-05-31T23:59:59.999Z,5/12/20 23:10,5/5/20 22:23,2781,207.901731000,244.045261000,180.718334000,230.975701000,12234904813.34,25675542328.54,2020-05-31T23:59:59.999Z
3/31/20 10:00,2020-04-30T23:59:59.999Z,4/13/20 18:20,4/2/20 16:57,2781,133.612325000,227.529690000,129.730944000,207.602056000,28089191904,22989647064.8,2020-04-30T23:59:59.999Z
2/29/20 10:00,2020-03-31T23:59:59.999Z,3/3/20 4:41,3/6/20 12:35,2781,219.752678000,249.978492000,95.1843010000,133.593565000,11065246316.98,14739376437.83,2020-03-31T23:59:59.999Z
1/31/20 10:00,2020-02-29T23:59:59.999Z,2/8/20 6:38,2/1/20 10:03,2781,180.113771000,287.123697000,179.745185000,219.84851300,18181296376.35,24162913195.45,2020-02-29T23:59:59.999Z
12/31/19 10:00,2020-01-31T23:59:59.999Z,1/13/20 15:04,1/3/20 8:08,2781,129.630656000,186.260490000,126.490020000,180.160175000,11728616393.89,19729633077.61,2020-01-31T23:59:59.999Z
11/30/19 10:00,2019-12-31T23:59:59.999Z,12/3/19 4:21,12/8/19 15:27,2781,152.491922000,153.15540300,119.780058000,129.610859000,8936866396.64,14139765786.44,2019-12-31T23:59:59.999Z
10/31/19 10:00,2019-11-30T23:59:59.999Z,11/3/19 19:02,11/12/19 15:42,2781,183.803691000,193.547249000,133.802338000,152.539691000,6565950867.58,16589132425.86,2019-11-30T23:59:59.999Z
9/30/19 10:00,2019-10-31T23:59:59.999Z,10/11/19 22:07,10/10/19 20:06,2781,180.209117000,195.942509000,157.463418000,183.966918000,9607939606.42,19937256794.37,2019-10-31T23:59:59.999Z
8/31/19 10:00,2019-09-30T23:59:59.999Z,9/8/19 5:15,9/13/19 2:33,2781,172.458408000,222.871690000,157.130331000,179.872201000,7552915148.35,19419149343.03,2019-09-30T23:59:59.999Z
7/31/19 10:00,2019-08-31T23:59:59.999Z,8/2/19 12:17,8/13/19 13:25,2781,218.554590000,239.115899000,167.071418000,172.469789000,5830212248.6,18549906271.52,2019-08-31T23:59:59.999Z
6/30/19 10:00,2019-07-31T23:59:59.999Z,7/4/19 20:39,7/11/19 3:49,2781,290.268492000,318.223116000,193.990422000,218.654146000,6003828339.81,23425015629.84,2019-07-31T23:59:59.999Z
5/31/19 10:00,2019-06-30T23:59:59.999Z,6/12/19 20:26,6/4/19 20:35,2781,268.433356000,361.398673000,229.257431000,290.695999000,10303111000.42,31020295932.11,2019-06-30T23:59:59.999Z
4/30/19 10:00,2019-05-31T23:59:59.999Z,5/13/19 18:08,5/1/19 11:37,2781,162.186560000,287.201639000,159.660224000,268.113560000,11255023514.71,28501098830.86,2019-05-31T23:59:59.999Z
3/31/19 10:00,2019-04-30T23:59:59.999Z,4/4/19 10:18,4/1/19 10:25,2781,141.46548300,184.377849000,140.737559000,162.166037000,6275803460,17170110492.62,2019-04-30T23:59:59.999Z
2/28/19 10:00,2019-03-31T23:59:59.999Z,3/13/19 17:30,3/2/19 16:47,2781,136.836240000,149.613229000,125.402705000,141.514094000,4249050197.37,14925533136.91,2019-03-31T23:59:59.999Z
1/31/19 10:00,2019-02-28T23:59:59.999Z,2/11/19 3:27,2/3/19 16:52,2781,107.147684000,165.549627000,102.934561000,136.746252000,4535438953.17,14365118212.57,2019-02-28T23:59:59.999Z
12/31/18 10:00,2019-01-31T23:59:59.999Z,1/6/19 4:12,1/13/19 21:40,2781,133.418145000,160.824889000,103.336466000,107.061013000,2828796030.76,11204735502.2,2019-01-31T23:59:59.999Z
11/30/18 10:00,2018-12-31T23:59:59.999Z,12/14/18 5:35,12/11/18 11:59,2781,113.397762000,157.668703000,82.8298900000,133.368263000,2358360233.97,13886837729.67,2018-12-31T23:59:59.999Z
10/31/18 10:00,2018-11-30T23:59:59.999Z,11/6/18 6:40,11/13/18 10:27,2781,197.537,221.652,101.77,113.171421000,2020748395.52,11716096075.59,2018-11-30T23:59:59.999Z
9/30/18 10:00,2018-10-31T23:59:59.999Z,10/4/18 11:59,10/6/18 0:04,2781,233.22,234.145,188.707,197.381,1442380000,20314628127.2,2018-10-31T23:59:59.999Z
8/31/18 10:00,2018-09-30T23:59:59.999Z,9/3/18 19:59,9/8/18 8:48,2781,283.496,301.144,170.257,232.848,1765560000,23817805502.1,2018-09-30T23:59:59.999Z
7/31/18 10:00,2018-08-31T23:59:59.999Z,7/31/18 10:38,8/21/18 1:23,2781,433.869,435.457,254.65,283.004,1411910000,28774922508.3,2018-08-31T23:59:59.999Z
6/30/18 10:00,2018-07-31T23:59:59.999Z,7/7/18 15:13,7/5/18 3:44,2781,455.2420040000,513.4329830000,422.8099980000,433.867,1820680000,43839034236.6,2018-07-31T23:59:59.999Z
5/31/18 10:00,2018-06-30T23:59:59.999Z,6/21/18 9:44,6/12/18 5:53,2781,578.6719970000,624.5130000000,407.9469910000,455.1799930000,1475939968,45703302056.4,2018-06-30T23:59:59.999Z
4/30/18 10:00,2018-05-31T23:59:59.999Z,5/18/18 14:14,5/29/18 18:29,2781,670.4630130000,835.0570070000,512.5520020000,577.6450200000,1985040000,57643138806.7,2018-05-31T23:59:59.999Z
3/31/18 10:00,2018-04-30T23:59:59.999Z,5/2/18 0:04,4/13/18 14:33,2781,397.2539980000,708.875,363.8049930000,669.9240110000,2853100032,66423712255.5,2018-04-30T23:59:59.999Z
2/28/18 10:00,2018-03-31T23:59:59.999Z,3/13/18 11:08,3/25/18 16:34,2781,856.0120240000,880.3020020000,368.6329960000,396.4570010000,1323920000,39066085341.7,2018-03-31T23:59:59.999Z
1/31/18 10:00,2018-02-28T23:59:59.999Z,2/13/18 10:18,2/16/18 19:59,2781,1119.3699950000,1161.3499760000,574.4190060000,855.1989750000,1963980032,83728564148.6,2018-02-28T23:59:59.999Z
12/31/17 10:00,2018-01-31T23:59:59.999Z,1/15/18 11:03,1/9/18 11:59,2781,755.757019000,1432.8800050000,742.0040280000,1118.3100590000,3757560064,108848638400,2018-01-31T23:59:59.999Z
