timeOpen,Date,timeHigh,timeLow,name,open,high,low,Close,volume,marketCap,timestamp
1/31/24 10:00,2024-02-29T23:59:59.999Z,2/11/24 23:15,1/31/24 11:37,2781,42569.7613980000,63913.1318140000,41879.1899910000,61198.382897000,830721862618.56,1202008882583.53,2024-02-29T23:59:59.999Z
12/31/23 10:00,2024-01-31T23:59:59.999Z,1/4/24 18:51,1/9/24 18:24,2781,42280.2352760000,48969.3714000000,38521.8938880000,42582.6063900000,825918941348.23,835231465697.41,2024-01-31T23:59:59.999Z
11/30/23 10:00,2023-12-31T23:59:59.999Z,12/3/23 9:26,11/30/23 10:27,2781,37718.0096260000,44705.5150090000,37629.3589120000,42265.185655000,721704910476.24,827811209384.42,2023-12-31T23:59:59.999Z
10/31/23 10:00,2023-11-30T23:59:59.999Z,11/10/23 5:41,11/1/23 6:20,2781,34657.275324000,38415.3381980000,34133.4396150000,37712.7477720000,570863267378.05,737560917365.82,2023-11-30T23:59:59.999Z
9/30/23 10:00,2023-10-31T23:59:59.999Z,10/10/23 2:26,10/5/23 7:36,2781,26967.3974330000,35150.4334990000,26558.320784000,34667.7793610000,476425634860.31,677047621125.28,2023-10-31T23:59:59.999Z
8/31/23 10:00,2023-09-30T23:59:59.999Z,9/8/23 3:36,9/4/23 14:01,2781,25934.0208060000,27488.7638020000,24930.2974940000,26967.9163010000,337637313742.31,525885640459.76,2023-09-30T23:59:59.999Z
7/31/23 10:00,2023-08-31T23:59:59.999Z,8/3/23 9:22,8/7/23 3:45,2781,29230.8724050000,30176.7962370000,25409.1116030000,25931.4728930000,437724169499.52,504957555550.64,2023-08-31T23:59:59.999Z
6/30/23 10:00,2023-07-31T23:59:59.999Z,7/5/23 19:32,7/10/23 5:10,2781,30471.8475630000,31814.5148120000,28934.2941600000,29230.110879000,382224489087.03,568365621732.67,2023-07-31T23:59:59.999Z
5/31/23 10:00,2023-06-30T23:59:59.999Z,6/9/23 20:15,6/6/23 7:18,2781,27218.4123760000,31389.5381280000,24797.1678490000,30477.2512820000,481734214225.81,591758288455.82,2023-06-30T23:59:59.999Z
4/30/23 10:00,2023-05-31T23:59:59.999Z,5/2/23 12:38,5/5/23 9:29,2781,29227.1039820000,29820.1266220000,25878.428830000,27219.6586080000,443473015482.63,527773175252.01,2023-05-31T23:59:59.999Z
3/31/23 10:00,2023-04-30T23:59:59.999Z,4/6/23 2:53,4/10/23 6:56,2781,28473.3318010000,31005.6080440000,27070.8495000000,29268.8070430000,531060399718.28,566661285145.37,2023-04-30T23:59:59.999Z
2/28/23 10:00,2023-03-31T23:59:59.999Z,3/12/23 14:41,3/4/23 5:24,2781,23150.9299580000,29159.9026180000,19628.2543090000,28478.4846060000,883299703607.68,550593053896.62,2023-03-31T23:59:59.999Z
1/31/23 10:00,2023-02-28T23:59:59.999Z,2/6/23 22:05,2/5/23 17:57,2781,23137.8351360000,25134.1173500000,21460.0885040000,23147.3533900000,723968574896.01,446846764116.35,2023-02-28T23:59:59.999Z
12/31/22 10:00,2023-01-31T23:59:59.999Z,1/12/23 11:48,12/31/22 19:09,2781,16547.9143980000,23919.8897610000,16521.233431000,23139.2839100000,690928920787.36,446082285297.19,2023-01-31T23:59:59.999Z
11/30/22 10:00,2022-12-31T23:59:59.999Z,12/6/22 4:57,12/8/22 0:36,2781,17168.0021380000,18318.530584000,16398.1362520000,16547.4953660000,567256839394.97,318516317872.25,2022-12-31T23:59:59.999Z
10/31/22 10:00,2022-11-30T23:59:59.999Z,11/2/22 6:22,11/8/22 19:52,2781,20494.8976230000,21446.8860970000,15599.0471750000,17168.5655480000,1224531549126.67,329997633644.39,2022-11-30T23:59:59.999Z
9/30/22 10:00,2022-10-31T23:59:59.999Z,10/12/22 2:23,10/5/22 13:20,2781,19431.1049460000,20988.3944700000,18319.8226300000,20495.7742320000,957903424925.88,393413045572.67,2022-10-31T23:59:59.999Z
8/31/22 10:00,2022-09-30T23:59:59.999Z,9/5/22 12:26,9/8/22 20:19,2781,20050.4986700000,22673.8197660000,18290.315188000,19431.7894470000,1123272250383.71,372414733487.45,2022-09-30T23:59:59.999Z
7/31/22 10:00,2022-08-31T23:59:59.999Z,8/6/22 9:18,8/12/22 2:21,2781,23336.7180520000,25135.5903960000,19600.7850350000,20049.7631890000,894192654541.42,383710102294.98,2022-08-31T23:59:59.999Z
6/30/22 10:00,2022-07-31T23:59:59.999Z,7/12/22 17:48,7/1/22 10:57,2781,19820.4704740000,24572.5794220000,18966.9506340000,23336.8956050000,927582363389.69,445941074223.04,2022-07-31T23:59:59.999Z
5/31/22 10:00,2022-06-30T23:59:59.999Z,5/31/22 10:57,6/7/22 12:56,2781,31792.5538090000,31957.2843170000,17708.6237130000,19784.7264950000,923939211678.26,377526215552.49,2022-06-30T23:59:59.999Z
4/30/22 10:00,2022-05-31T23:59:59.999Z,5/2/22 1:18,5/5/22 7:18,2781,37713.265090000,39902.9502140000,26350.4901740000,31792.3099430000,1089422059065.44,605797887876.49,2022-05-31T23:59:59.999Z
3/31/22 10:00,2022-04-30T23:59:59.999Z,4/1/22 8:46,4/12/22 15:51,2781,45554.1638120000,47313.4768540000,37697.9427790000,37714.875545000,830115888651.02,717596901508.72,2022-04-30T23:59:59.999Z
2/28/22 10:00,2022-03-31T23:59:59.999Z,3/12/22 1:36,3/2/22 22:05,2781,43194.5042110000,48086.8367490000,37260.2017140000,45538.6769220000,830943838434.68,865202119215.74,2022-03-31T23:59:59.999Z
1/31/22 10:00,2022-02-28T23:59:59.999Z,2/4/22 11:19,2/10/22 5:46,2781,38481.7653690000,45661.1731430000,34459.2177280000,43193.2340330000,671335993322.1,819414782676.49,2022-02-28T23:59:59.999Z
12/31/21 10:00,2022-01-31T23:59:59.999Z,1/1/22 3:08,1/10/22 1:07,2781,46311.744663000,47881.4062330000,33184.0595660000,38483.126309000,923979037677.66,729073641687.68,2022-01-31T23:59:59.999Z
11/30/21 10:00,2021-12-31T23:59:59.999Z,12/11/21 16:18,12/3/21 21:27,2781,56907.9667340000,59041.6852430000,42874.6168580000,46306.4461230000,957047184721.19,875939356678.79,2021-12-31T23:59:59.999Z
10/31/21 10:00,2021-11-30T23:59:59.999Z,11/6/21 8:17,11/12/21 23:59,2781,61320.4494920000,68789.6259390000,53569.7639630000,57005.4254740000,1053270271384.16,1076689232562.09,2021-11-30T23:59:59.999Z
9/30/21 10:00,2021-10-31T23:59:59.999Z,10/10/21 12:53,10/2/21 12:51,2781,43816.7406440000,66930.3872710000,43320.0229790000,61318.957767000,1153077903531.53,1156485845063.1,2021-10-31T23:59:59.999Z
8/31/21 10:00,2021-09-30T23:59:59.999Z,10/3/21 1:21,9/10/21 19:20,2781,47099.77486900,52853.7637960,39787.6097980000,43790.8956250000,1102139678824.68,824619217607.52,2021-09-30T23:59:59.999Z
7/31/21 10:00,2021-08-31T23:59:59.999Z,8/12/21 15:56,8/5/21 4:47,2781,41460.84408100,50482.07640800,37458.00399300,47166.68794500,1065642012587.53,886869903602.64,2021-08-31T23:59:59.999Z
6/30/21 10:00,2021-07-31T23:59:59.999Z,7/18/21 15:58,7/21/21 12:17,2781,35035.98271200,42235.54770900,29360.95583800,41626.19567600,877979009506.43,781431379811.19,2021-07-31T23:59:59.999Z
5/31/21 10:00,2021-06-30T23:59:59.999Z,6/9/21 14:15,6/12/21 7:56,2781,37293.79237400,41295.26857400,28893.62165800,35040.83724900,1189647451706.77,656852513237.54,2021-06-30T23:59:59.999Z
4/30/21 10:00,2021-05-31T23:59:59.999Z,5/7/21 8:06,5/11/21 1:09,2781,57714.66485800,59519.35442600,30681.49691200,37332.85368900,1976593438571.94,698990486184.97,2021-05-31T23:59:59.999Z
3/31/21 10:00,2021-04-30T23:59:59.999Z,4/8/21 21:44,4/13/21 11:42,2781,58926.56414700,64863.0989080,47159.48584100,57750.17734600,1844481772415.39,1079669884319.7,2021-04-30T23:59:59.999Z
2/28/21 10:00,2021-03-31T23:59:59.999Z,2021-03-13T20:44:38.000Z,2021-03-01T00:07:36.000Z,2781,45159.50305300,61683.86401400,45115.09311500,58918.83271400,1681184264685.64,1100016786762.56,2021-03-31T23:59:59.999Z
1/31/21 10:00,2021-02-28T23:59:59.999Z,2021-02-21T19:09:40.000Z,2021-02-01T00:30:43.000Z,2781,33114.57724300,58330.57214200,32384.22810600,45137.77046800,2267152936673.9,841428977514.57,2021-02-28T23:59:59.999Z
12/31/20 10:00,2021-01-31T23:59:59.999Z,2021-01-08T15:11:42.000Z,2021-01-04T10:19:42.000Z,2781,28994.00891600,41946.73935100,28722.75527100,33114.35774800,2153473433573.37,616452744533.29,2021-01-31T23:59:59.999Z
11/30/20 10:00,2020-12-31T23:59:59.999Z,2020-12-31T00:23:36.000Z,2020-12-11T11:40:53.000Z,2781,19633.77044700,29244.87668800,17619.53238900,29001.71982200,1212259707945.2,539051138107.79,2020-12-31T23:59:59.999Z
10/31/20 10:00,2020-11-30T23:59:59.999Z,2020-11-30T15:18:39.000Z,2020-11-02T12:46:48.000Z,2781,13780.99480500,19749.26369400,13243.159866,19625.83502900,1140873393626.59,364229729425.88,2020-11-30T23:59:59.999Z
9/30/20 10:00,2020-10-31T23:59:59.999Z,2020-10-31T10:07:43.000Z,2020-10-02T05:35:47.000Z,2781,10795.25474300,14028.21429300,10416.68920500,13780.99470200,1050874546084.33,255372071116.28,2020-10-31T23:59:59.999Z
8/31/20 10:00,2020-09-30T23:59:59.999Z,2020-09-01T16:02:46.000Z,9/23/20 10:21,2781,10802.03547500,12059.87014200,9901.90575500,10784.49157800,1174781695423.43,199556965503.78,2020-09-30T23:59:59.999Z
7/31/20 10:00,2020-08-31T23:59:59.999Z,8/27/20 16:12,8/29/20 2:57,2781,11382.78588600,13149.69444900,104.61895600,10804.94122000,554052349456.13,199630473235.11,2020-08-31T23:59:59.999Z
6/30/20 10:00,2020-07-31T23:59:59.999Z,7/13/20 4:16,7/2/20 3:26,2781,9145.98505500,11415.8638960,8977.01563500,11323.4664210,23160469766.39,208895308529.07,2020-07-31T23:59:59.999Z
5/31/20 10:00,2020-06-30T23:59:59.999Z,6/1/20 13:30,6/12/20 20:55,2781,9463.6056620,10199.5649720,8975.52585500,9137.99340000,15735797743.99,168315606321.29,2020-06-30T23:59:59.999Z
4/30/20 10:00,2020-05-31T23:59:59.999Z,5/4/20 8:53,5/5/20 22:23,2781,8672.7819140,9996.74335300,8374.32297500,9461.05891800,27773290298.51,173997151929.68,2020-05-31T23:59:59.999Z
3/31/20 10:00,2020-04-30T23:59:59.999Z,4/12/20 18:22,3/31/20 16:57,2781,6437.31921500,9440.65067300,6202.37351200,8658.55418000,66964629541.31,158922133909.09,2020-04-30T23:59:59.999Z
2/29/20 10:00,2020-03-31T23:59:59.999Z,3/3/20 13:57,3/6/20 12:26,2781,8599.7583440,9167.69579600,4106.98075000,6438.64476600,32786468812.08,117814077266.54,2020-03-31T23:59:59.999Z
1/31/20 10:00,2020-02-29T23:59:59.999Z,2/5/20 17:15,2/11/20 18:45,2781,9346.35762800,10457.6272000,8492.93215300,8599.50862000,35792392544.01,156895988083.74,2020-02-29T23:59:59.999Z
12/31/19 10:00,2020-01-31T23:59:59.999Z,1/13/20 12:47,1/2/20 8:10,2781,7194.89197100,9553.12613300,6914.99590800,9350.52936500,29432489719.13,170112778161.32,2020-01-31T23:59:59.999Z
11/30/19 10:00,2019-12-31T23:59:59.999Z,12/2/19 4:21,12/8/19 15:27,2781,7571.61619400,7743.43172500,6540.04927700,7193.59897800,21167946112.3,130446112598.42,2019-12-31T23:59:59.999Z
10/31/19 10:00,2019-11-30T23:59:59.999Z,11/1/19 16:47,11/10/19 15:42,2781,9193.99198900,9505.05167600,6617.1670510,7569.63012200,17158194786.41,136829391048.65,2019-11-30T23:59:59.999Z
9/30/19 10:00,2019-10-31T23:59:59.999Z,10/11/19 22:02,10/11/19 6:58,2781,8299.72110500,10021.743983,7446.98855100,9199.58483300,26583653946.63,165804227834.59,2019-10-31T23:59:59.999Z
8/31/19 10:00,2019-09-30T23:59:59.999Z,9/2/19 14:30,9/13/19 19:11,2781,9630.59319600,10898.7621800,7830.75876100,8293.86774100,17115474183.47,149011567415.16,2019-09-30T23:59:59.999Z
7/31/19 10:00,2019-08-31T23:59:59.999Z,8/2/19 12:13,8/12/19 9:45,2781,10077.442592,12273.8213780,9421.63016000,9630.66384800,11454806419.01,172470743516.18,2019-08-31T23:59:59.999Z
6/30/19 10:00,2019-07-31T23:59:59.999Z,7/4/19 7:39,7/8/19 3:49,2781,10796.9306180,13129.5289340,9163.13464400,10085.6277490,16631520647.75,180028959602.82,2019-07-31T23:59:59.999Z
5/31/19 10:00,2019-06-30T23:59:59.999Z,6/12/19 5:55,6/2/19 18:06,2781,8573.83972500,13796.4890810,7564.48860400,10817.1555980,27256473494.47,192442065810.22,2019-06-30T23:59:59.999Z
4/30/19 10:00,2019-05-31T23:59:59.999Z,5/12/19 18:11,4/30/19 10:12,2781,5350.91450600,9008.31456800,5347.6461060,8574.50164900,25365190957.39,152059886413.55,2019-05-31T23:59:59.999Z
3/31/19 10:00,2019-04-30T23:59:59.999Z,4/10/19 6:22,3/31/19 10:34,2781,4105.36242100,5642.04459300,4096.90125500,5350.72669700,13878964573.8,94573826827.48,2019-04-30T23:59:59.999Z
2/28/19 10:00,2019-03-31T23:59:59.999Z,3/12/19 17:30,3/1/19 16:54,2781,3853.75713200,4296.8066500,3733.74966100,4105.40429600,9045122442.87,72339379035.95,2019-03-31T23:59:59.999Z
1/31/19 10:00,2019-02-28T23:59:59.999Z,2/10/19 3:35,2/3/19 9:11,2781,3460.54712400,4210.64175500,3391.02375200,3854.78528200,8399767798.46,67704774107.03,2019-02-28T23:59:59.999Z
12/31/18 10:00,2019-01-31T23:59:59.999Z,1/3/19 13:47,1/12/19 10:02,2781,3746.71338700,4109.02106500,3400.81972600,3457.79274700,5831198270.87,60553903927.49,2019-01-31T23:59:59.999Z
11/30/18 10:00,2018-12-31T23:59:59.999Z,12/1/18 10:03,12/7/18 11:55,2781,4024.46424200,4309.37731200,3191.30356200,3742.70033500,4661840806.32,65331499157.74,2018-12-31T23:59:59.999Z
10/31/18 10:00,2018-11-30T23:59:59.999Z,11/3/18 6:42,11/10/18 10:27,2781,6318.14,6552.16,3585.06,4017.26845700,6048016716.85,69904637061.28,2018-11-30T23:59:59.999Z
9/30/18 10:00,2018-10-31T23:59:59.999Z,10/6/18 13:03,10/5/18 0:24,2781,6619.85,6965.06,6236.47,6317.61,4191240000,109627117226,2018-10-31T23:59:59.999Z
8/31/18 10:00,2018-09-30T23:59:59.999Z,9/2/18 4:03,9/3/18 8:59,2781,7044.81,7388.43,6197.52,6625.56,4002280000,114608519470,2018-09-30T23:59:59.999Z
7/31/18 10:00,2018-08-31T23:59:59.999Z,7/31/18 10:03,8/13/18 23:08,2781,7769.04,7769.04,5971.05,7037.58,4495650000,121346613238,2018-08-31T23:59:59.999Z
6/30/18 10:00,2018-07-31T23:59:59.999Z,7/10/18 3:58,7/5/18 3:44,2781,6411.6801760000,8424.26953100,6136.419922000,7780.44,5287530000,133688476220,2018-07-31T23:59:59.999Z
5/31/18 10:00,2018-06-30T23:59:59.999Z,2018-06-03T13:49:32.000Z,2018-06-24T16:04:34.000Z,2781,7500.7001950000,7754.8901370000,5826.41015600,6404,4543860224,109665618200,2018-06-30T23:59:59.999Z
4/30/18 10:00,2018-05-31T23:59:59.999Z,2018-05-05T13:24:33.000Z,2018-05-29T01:49:33.000Z,2781,9251.4697270000,9964.5,7090.6801760000,7494.169922000,5127130112,127902999390,2018-05-31T23:59:59.999Z
3/31/18 10:00,2018-04-30T23:59:59.999Z,2018-04-25T02:59:36.000Z,4/27/18 15:58,2781,7003.0600590000,9745.3203120,6526.8701170000,9240.5498050000,8673920000,157163847314,2018-04-30T23:59:59.999Z
2/28/18 10:00,2018-03-31T23:59:59.999Z,3/28/18 2:28,4/9/18 19:23,2781,10385,11704.099609000,6683.9301760000,6973.5297850000,4553269760,118204645927,2018-03-31T23:59:59.999Z
1/31/18 10:00,2018-02-28T23:59:59.999Z,3/7/18 10:34,3/4/18 19:59,2781,10237.2998050000,11958.5,6048.259766000,10397.900391000,6936189952,175644310997,2018-02-28T23:59:59.999Z
12/31/17 10:00,2018-01-31T23:59:59.999Z,1/22/18 14:28,1/31/18 8:39,2781,14112.2001950000,17712.400391000,9402.2900390000,10221.099609000,8041160192,172099559942,2018-01-31T23:59:59.999Z
